txn_id,account_id,timestamp,amount,currency,channel,mcc,merchant,country,state,description,label_fraud
T004953,A100267,2024-03-27T02:09:00,30.93,USD,POS,5921,UBER*TRIP,US,BC,UBER*TRIP BC POS *REF 14288,0
T000085,A100251,2024-03-27T02:42:00,35.35,USD,POS,5921,GENSTORE,CA,BC,GENSTORE BC POS *REF 73636,0
T003545,A100008,2024-03-27T05:10:00,60.33,USD,POS,4789,HOTELINN,US,QC,HOTELINN QC POS *REF 54632,0
T001665,A100248,2024-03-27T06:14:00,57.31,USD,ECOM,5999,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 12076,0
T004507,A100215,2024-03-27T06:47:00,25.85,USD,ECOM,5812,GENSTORE,US,BC,GENSTORE BC ECOM *REF 10238,0
T004196,A100079,2024-03-27T06:56:00,1.5,USD,POS,5921,GROCERYMART,US,QC,GROCERYMART QC POS *REF 31058,0
T004815,A100016,2024-03-27T08:33:00,51.82,USD,POS,5921,GENSTORE,US,NJ,GENSTORE NJ POS *REF 50310,0
T001974,A100288,2024-03-27T10:56:00,64.69,USD,ECOM,5411,HOTELINN,US,NY,HOTELINN NY ECOM *REF 61472,0
T004517,A100256,2024-03-27T11:22:00,87.45,USD,ECOM,5921,UBER*TRIP,CA,NJ,UBER*TRIP NJ ECOM *REF 96863,0
T004441,A100233,2024-03-27T14:21:00,16.21,USD,POS,5812,GENSTORE,US,NJ,GENSTORE NJ POS *REF 71163,0
T000663,A100287,2024-03-27T14:46:00,66.8,USD,ECOM,4789,CAFEBEAN,US,NJ,CAFEBEAN NJ ECOM *REF 49456,0
T004429,A100266,2024-03-27T15:15:00,37.93,USD,POS,5411,GROCERYMART,US,BC,GROCERYMART BC POS *REF 49516,0
T003101,A100030,2024-03-27T16:00:00,101.93,USD,POS,5921,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 78734,0
T004176,A100248,2024-03-27T16:06:00,48.95,USD,ECOM,5921,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 74944,0
T002148,A100225,2024-03-27T16:57:00,27.39,USD,ECOM,5921,UBER*TRIP,CA,NY,UBER*TRIP NY ECOM *REF 21419,0
T000052,A100181,2024-03-27T17:13:00,20.14,USD,ECOM,4111,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON ECOM *REF 94144,0
T000798,A100011,2024-03-27T21:29:00,3.1,USD,POS,5812,UBER*TRIP,CA,TX,UBER*TRIP TX POS *REF 61316,0
T002592,A100123,2024-03-27T21:42:00,38.33,USD,ECOM,6011,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 15732,0
T004843,A100237,2024-03-27T22:51:00,39.56,USD,POS,5812,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ POS *REF 97808,0
T004171,A100130,2024-03-27T23:00:00,122.85,USD,POS,5999,GROCERYMART,US,BC,GROCERYMART BC POS *REF 42266,0
T000201,A100045,2024-03-27T23:55:00,44.88,USD,POS,7011,ATM*WITHDRAW,CA,CA,ATM*WITHDRAW CA POS *REF 97278,0
T001212,A100137,2024-03-28T00:29:00,97.04,USD,POS,7011,HOTELINN,US,CA,HOTELINN CA POS *REF 76686,0
T004564,A100032,2024-03-28T00:32:00,52.72,USD,POS,5921,GROCERYMART,US,TX,GROCERYMART TX POS *REF 66865,0
T001616,A100085,2024-03-28T01:10:00,103.05,USD,ECOM,5999,UBER*TRIP,US,BC,UBER*TRIP BC ECOM *REF 49403,0
T001515,A100127,2024-03-28T02:12:00,29.29,USD,ECOM,6011,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 22615,0
T004680,A100174,2024-03-28T03:40:00,273.37,USD,ATM,6011,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ATM *REF 58519,0
T003151,A100212,2024-03-28T06:05:00,2.6,USD,POS,5732,GENSTORE,US,ON,GENSTORE ON POS *REF 59365,0
T003686,A100217,2024-03-28T07:25:00,18.97,USD,ECOM,6011,HOTELINN,US,NY,HOTELINN NY ECOM *REF 46635,0
T004077,A100149,2024-03-28T09:48:00,79.98,USD,P2P,5921,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ P2P *REF 59125,0
T000734,A100077,2024-03-28T10:41:00,75.04,USD,POS,4789,HOTELINN,US,NY,HOTELINN NY POS *REF 47359,0
T003753,A100101,2024-03-28T10:54:00,39.57,USD,POS,4789,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 48008,0
T003215,A100013,2024-03-28T11:22:00,33.77,USD,POS,5921,GROCERYMART,CA,CA,GROCERYMART CA POS *REF 33770,0
T004179,A100273,2024-03-28T11:29:00,66.04,USD,ECOM,5999,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 45756,0
T000028,A100162,2024-03-28T12:20:00,56.61,USD,POS,5999,LIQUORHUT,US,QC,LIQUORHUT QC POS *REF 41367,0
T002908,A100159,2024-03-28T12:52:00,48.51,USD,ATM,5999,HOTELINN,US,BC,HOTELINN BC ATM *REF 23083,0
T003388,A100228,2024-03-28T13:52:00,91.71,USD,POS,5411,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 86910,0
T004068,A100066,2024-03-28T14:30:00,1.5,USD,POS,5812,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 27819,0
T002391,A100181,2024-03-28T16:29:00,7.14,USD,POS,5812,UBER*TRIP,CA,ON,UBER*TRIP ON POS *REF 37086,0
T001909,A100049,2024-03-28T17:35:00,133.69,USD,POS,5999,HOTELINN,US,BC,HOTELINN BC POS *REF 10141,0
T003318,A100228,2024-03-28T17:35:00,118.91,USD,POS,6011,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 16529,0
T003119,A100204,2024-03-28T17:51:00,40.0,USD,ECOM,5999,UBER*TRIP,US,BC,UBER*TRIP BC ECOM *REF 11109,0
T000358,A100134,2024-03-28T19:36:00,7.15,USD,ECOM,5411,GROCERYMART,US,NJ,GROCERYMART NJ ECOM *REF 80454,0
T001466,A100266,2024-03-28T19:55:00,36.94,USD,POS,4111,HOTELINN,US,BC,HOTELINN BC POS *REF 26466,0
T002296,A100124,2024-03-28T20:08:00,55.72,USD,ECOM,5999,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 90366,0
T004470,A100151,2024-03-28T20:17:00,31.44,USD,POS,4111,SHIP*FREIGHT,CA,NJ,SHIP*FREIGHT NJ POS *REF 68312,0
T003489,A100216,2024-03-28T22:00:00,132.47,USD,ECOM,5921,GENSTORE,US,NY,GENSTORE NY ECOM *REF 82698,0
T002226,A100235,2024-03-28T23:20:00,34.79,USD,POS,5812,ATM*WITHDRAW,CA,BC,ATM*WITHDRAW BC POS *REF 18693,0
T000837,A100274,2024-03-29T00:06:00,75.14,USD,ECOM,4789,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 70122,0
T003723,A100146,2024-03-29T00:54:00,33.19,USD,POS,4111,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX POS *REF 66571,0
T004907,A100288,2024-03-29T01:28:00,135.82,USD,ECOM,5732,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 39107,0
T001913,A100060,2024-03-29T02:15:00,40.54,USD,POS,6011,CAFEBEAN,US,NJ,CAFEBEAN NJ POS *REF 89637,0
T001463,A100065,2024-03-29T03:16:00,55.22,USD,ECOM,4789,GENSTORE,US,ON,GENSTORE ON ECOM *REF 15794,0
T003273,A100181,2024-03-29T03:17:00,58.68,USD,ECOM,5812,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON ECOM *REF 33698,0
T000704,A100029,2024-03-29T03:59:00,42.23,USD,ECOM,5921,GENSTORE,US,CA,GENSTORE CA ECOM *REF 30118,0
T004177,A100007,2024-03-29T05:51:00,53.52,USD,P2P,5999,CAFEBEAN,US,TX,CAFEBEAN TX P2P *REF 69542,0
T004222,A100248,2024-03-29T06:00:00,48.07,USD,POS,5812,GENSTORE,US,BC,GENSTORE BC POS *REF 97554,0
T003782,A100065,2024-03-29T06:14:00,44.18,USD,ECOM,6011,HOTELINN,US,ON,HOTELINN ON ECOM *REF 71626,0
T004532,A100132,2024-03-29T09:53:00,54.87,USD,POS,7011,LIQUORHUT,US,QC,LIQUORHUT QC POS *REF 72857,0
T004036,A100100,2024-03-29T10:12:00,79.14,USD,ECOM,5812,SHIP*FREIGHT,CA,TX,SHIP*FREIGHT TX ECOM *REF 70484,0
T000490,A100163,2024-03-29T11:43:00,63.22,USD,POS,7011,GROCERYMART,US,QC,GROCERYMART QC POS *REF 34613,0
T001986,A100189,2024-03-29T13:25:00,53.35,USD,ECOM,4789,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 67001,0
T004792,A100058,2024-03-29T13:26:00,24.4,USD,POS,5812,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 41014,0
T001426,A100140,2024-03-29T13:34:00,3.33,USD,ECOM,5732,GENSTORE,US,BC,GENSTORE BC ECOM *REF 27557,0
T003876,A100058,2024-03-29T14:01:00,34.34,USD,POS,5812,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 80919,0
T000920,A100295,2024-03-29T14:17:00,50.64,USD,POS,5812,HOTELINN,CA,ON,HOTELINN ON POS *REF 70961,0
T003000,A100056,2024-03-29T14:22:00,22.86,USD,ECOM,5921,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 85462,0
T003751,A100281,2024-03-29T14:25:00,139.19,USD,ECOM,4111,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 89829,0
T004383,A100287,2024-03-29T15:31:00,108.43,USD,P2P,5921,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ P2P *REF 83298,0
T002532,A100142,2024-03-29T18:08:00,69.45,USD,POS,6011,GENSTORE,CA,ON,GENSTORE ON POS *REF 27789,0
T002974,A100063,2024-03-29T18:29:00,104.04,USD,ECOM,5921,ELECTROHUB,US,NJ,ELECTROHUB NJ ECOM *REF 42790,0
T002522,A100257,2024-03-29T20:08:00,115.65,USD,POS,4111,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY POS *REF 43368,0
T004806,A100270,2024-03-29T20:30:00,38.53,USD,POS,7011,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 26657,0
T002782,A100278,2024-03-29T21:00:00,64.69,USD,ECOM,5999,SHIP*FREIGHT,CA,TX,SHIP*FREIGHT TX ECOM *REF 32967,0
T004241,A100192,2024-03-29T21:16:00,94.18,USD,ECOM,5999,HOTELINN,US,BC,HOTELINN BC ECOM *REF 76568,0
T001009,A100105,2024-03-29T22:45:00,47.66,USD,POS,5921,ELECTROHUB,US,TX,ELECTROHUB TX POS *REF 23745,0
T004295,A100206,2024-03-29T23:14:00,80.69,USD,POS,5999,GROCERYMART,US,TX,GROCERYMART TX POS *REF 51169,0
T003521,A100235,2024-03-30T00:18:00,34.8,USD,POS,4111,ATM*WITHDRAW,CA,BC,ATM*WITHDRAW BC POS *REF 53396,0
T001447,A100042,2024-03-30T03:59:00,74.38,USD,ECOM,5921,GROCERYMART,US,BC,GROCERYMART BC ECOM *REF 65186,0
T002139,A100058,2024-03-30T04:29:00,51.64,USD,POS,5999,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 60962,0
T003920,A100083,2024-03-30T05:33:00,62.4,USD,POS,5921,GROCERYMART,US,QC,GROCERYMART QC POS *REF 37575,0
T001077,A100169,2024-03-30T06:28:00,7.83,USD,ECOM,6011,GROCERYMART,CA,CA,GROCERYMART CA ECOM *REF 33713,0
T000294,A100103,2024-03-30T06:47:00,46.83,USD,POS,7011,HOTELINN,CA,NJ,HOTELINN NJ POS *REF 83768,0
T000048,A100195,2024-03-30T08:31:00,70.02,USD,ECOM,5732,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 89251,0
T003131,A100161,2024-03-30T09:05:00,44.55,USD,ECOM,7011,ATM*WITHDRAW,CA,TX,ATM*WITHDRAW TX ECOM *REF 99403,0
T000050,A100092,2024-03-30T09:16:00,3.02,USD,ECOM,5999,SHIP*FREIGHT,US,QC,SHIP*FREIGHT QC ECOM *REF 86634,0
T002598,A100020,2024-03-30T10:05:00,63.42,USD,ECOM,5999,UBER*TRIP,US,TX,UBER*TRIP TX ECOM *REF 57189,0
T002721,A100008,2024-03-30T10:29:00,52.99,USD,ECOM,5921,UBER*TRIP,US,QC,UBER*TRIP QC ECOM *REF 16507,0
T001126,A100083,2024-03-30T10:33:00,110.22,USD,ECOM,5999,HOTELINN,US,QC,HOTELINN QC ECOM *REF 58260,0
T002999,A100059,2024-03-30T10:49:00,46.16,USD,ATM,4789,CAFEBEAN,US,CA,CAFEBEAN CA ATM *REF 23431,0
T002652,A100147,2024-03-30T10:54:00,197.33,USD,POS,4829,LUXSTORE,US,CA,LUXSTORE CA POS *REF 89410,1
T002552,A100230,2024-03-30T11:06:00,97.14,USD,ATM,5411,UBER*TRIP,US,NJ,UBER*TRIP NJ ATM *REF 39435,0
T002669,A100200,2024-03-30T11:16:00,7.09,USD,ATM,5921,HOTELINN,US,NY,HOTELINN NY ATM *REF 19789,0
T002620,A100035,2024-03-30T11:52:00,103.38,USD,ECOM,4111,ELECTROHUB,US,ON,ELECTROHUB ON ECOM *REF 55806,0
T001362,A100201,2024-03-30T12:49:00,92.21,USD,POS,5812,LIQUORHUT,CA,CA,LIQUORHUT CA POS *REF 53013,0
T001719,A100020,2024-03-30T13:14:00,71.62,USD,POS,5921,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 67469,0
T001707,A100059,2024-03-30T15:02:00,2.27,USD,ECOM,5999,GENSTORE,US,CA,GENSTORE CA ECOM *REF 39621,0
T003482,A100281,2024-03-30T15:14:00,147.81,USD,ATM,4789,HOTELINN,US,BC,HOTELINN BC ATM *REF 30842,0
T003925,A100296,2024-03-30T16:03:00,69.64,USD,ECOM,5812,SHIP*FREIGHT,CA,TX,SHIP*FREIGHT TX ECOM *REF 85625,0
T003695,A100252,2024-03-30T16:03:00,93.5,USD,ECOM,4111,LIQUORHUT,US,QC,LIQUORHUT QC ECOM *REF 58488,0
T003826,A100130,2024-03-30T16:33:00,14.67,USD,POS,4789,CAFEBEAN,US,BC,CAFEBEAN BC POS *REF 80577,0
T002449,A100047,2024-03-30T16:50:00,57.96,USD,ECOM,5411,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 50690,0
T001412,A100089,2024-03-30T17:22:00,63.94,USD,ECOM,4111,ELECTROHUB,US,BC,ELECTROHUB BC ECOM *REF 35287,0
T003607,A100281,2024-03-30T17:39:00,53.96,USD,POS,6011,HOTELINN,US,BC,HOTELINN BC POS *REF 54108,0
T003426,A100172,2024-03-30T17:59:00,79.8,USD,P2P,5732,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY P2P *REF 99102,0
T003693,A100153,2024-03-30T18:51:00,3.64,USD,ECOM,7011,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 23056,0
T001451,A100224,2024-03-30T19:48:00,89.47,USD,POS,5732,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 12417,0
T000992,A100206,2024-03-30T20:21:00,128.86,USD,POS,6011,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 55854,0
T004286,A100209,2024-03-30T20:23:00,93.15,USD,ECOM,5921,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 97344,0
T001282,A100276,2024-03-30T20:38:00,114.63,USD,POS,5921,ELECTROHUB,US,TX,ELECTROHUB TX POS *REF 45518,0
T004772,A100183,2024-03-30T22:41:00,26.11,USD,ECOM,4789,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 47537,0
T002292,A100121,2024-03-30T22:45:00,28.85,USD,POS,4111,GENSTORE,US,QC,GENSTORE QC POS *REF 60618,0
T003173,A100260,2024-03-30T23:14:00,56.82,USD,POS,5411,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 78834,0
T001716,A100002,2024-03-30T23:25:00,27.35,USD,ECOM,5732,LIQUORHUT,CA,BC,LIQUORHUT BC ECOM *REF 89050,0
T003815,A100012,2024-03-31T00:33:00,57.74,USD,ECOM,5921,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 90955,0
T001991,A100142,2024-03-31T00:53:00,27.35,USD,ATM,4111,CAFEBEAN,CA,ON,CAFEBEAN ON ATM *REF 82160,0
T004161,A100052,2024-03-31T01:27:00,92.06,USD,ATM,5921,GENSTORE,US,NJ,GENSTORE NJ ATM *REF 82980,0
T004802,A100239,2024-03-31T01:31:00,3.57,USD,POS,5732,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 81370,0
T003072,A100199,2024-03-31T02:11:00,12.62,USD,ECOM,7011,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 98047,0
T003136,A100274,2024-03-31T03:11:00,99.55,USD,POS,7011,HOTELINN,US,ON,HOTELINN ON POS *REF 89154,0
T000653,A100280,2024-03-31T03:49:00,74.54,USD,POS,5921,GROCERYMART,US,NY,GROCERYMART NY POS *REF 41176,0
T004219,A100020,2024-03-31T07:36:00,102.93,USD,POS,5812,GENSTORE,US,TX,GENSTORE TX POS *REF 47660,0
T001885,A100116,2024-03-31T08:53:00,35.07,USD,POS,5411,CAFEBEAN,US,TX,CAFEBEAN TX POS *REF 64791,0
T000893,A100092,2024-03-31T09:12:00,164.67,USD,POS,5812,ELECTROHUB,US,QC,ELECTROHUB QC POS *REF 33691,0
T003799,A100241,2024-03-31T09:19:00,69.63,USD,ECOM,5999,GENSTORE,US,ON,GENSTORE ON ECOM *REF 59734,0
T004612,A100117,2024-03-31T09:23:00,75.36,USD,POS,5921,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 65358,0
T001748,A100024,2024-03-31T11:01:00,1.5,USD,P2P,5999,GENSTORE,US,ON,GENSTORE ON P2P *REF 60693,0
T004194,A100270,2024-03-31T11:49:00,76.23,USD,POS,5812,GROCERYMART,US,TX,GROCERYMART TX POS *REF 78070,0
T004523,A100233,2024-03-31T12:04:00,80.1,USD,POS,7011,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ POS *REF 24472,0
T003343,A100290,2024-03-31T12:15:00,28.74,USD,POS,5999,GENSTORE,CA,NY,GENSTORE NY POS *REF 12892,0
T004939,A100264,2024-03-31T13:03:00,47.38,USD,POS,5411,GROCERYMART,CA,BC,GROCERYMART BC POS *REF 40595,0
T001947,A100113,2024-03-31T13:56:00,45.32,USD,ATM,5812,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ATM *REF 70011,0
T002013,A100208,2024-03-31T14:14:00,1.81,USD,ECOM,6011,UBER*TRIP,US,CA,UBER*TRIP CA ECOM *REF 52487,0
T003019,A100114,2024-03-31T14:26:00,112.31,USD,POS,4789,GENSTORE,US,QC,GENSTORE QC POS *REF 19117,0
T003257,A100070,2024-03-31T16:49:00,25.29,USD,P2P,5812,GROCERYMART,US,QC,GROCERYMART QC P2P *REF 10826,0
T002811,A100180,2024-03-31T18:33:00,146.94,USD,ECOM,5812,UBER*TRIP,CA,QC,UBER*TRIP QC ECOM *REF 87959,0
T002871,A100237,2024-03-31T19:31:00,22.75,USD,POS,5921,HOTELINN,US,NJ,HOTELINN NJ POS *REF 43573,0
T000182,A100164,2024-03-31T19:38:00,132.61,USD,ECOM,5812,ELECTROHUB,US,CA,ELECTROHUB CA ECOM *REF 87639,0
T000307,A100279,2024-04-01T00:04:00,54.46,USD,ECOM,5732,GROCERYMART,CA,ON,GROCERYMART ON ECOM *REF 85699,0
T003509,A100022,2024-04-01T00:12:00,84.76,USD,POS,7011,CAFEBEAN,CA,NJ,CAFEBEAN NJ POS *REF 17744,0
T000081,A100251,2024-04-01T00:53:00,52.91,USD,ECOM,5732,ELECTROHUB,CA,BC,ELECTROHUB BC ECOM *REF 41470,0
T000373,A100205,2024-04-01T01:56:00,48.4,USD,ECOM,6011,UBER*TRIP,US,BC,UBER*TRIP BC ECOM *REF 15113,0
T001990,A100218,2024-04-01T02:21:00,59.54,USD,POS,5999,ATM*WITHDRAW,CA,ON,ATM*WITHDRAW ON POS *REF 55882,0
T000778,A100083,2024-04-01T02:28:00,96.33,USD,POS,5921,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC POS *REF 30385,0
T004127,A100098,2024-04-01T02:49:00,30.91,USD,ECOM,4111,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 21440,0
T000185,A100069,2024-04-01T04:06:00,29.46,USD,POS,5921,GENSTORE,US,NY,GENSTORE NY POS *REF 74506,0
T002858,A100028,2024-04-01T04:14:00,81.35,USD,P2P,7011,GENSTORE,US,TX,GENSTORE TX P2P *REF 35296,0
T000458,A100220,2024-04-01T04:58:00,27.43,USD,POS,4111,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY POS *REF 50581,0
T003466,A100008,2024-04-01T05:28:00,26.41,USD,P2P,5921,GROCERYMART,US,QC,GROCERYMART QC P2P *REF 63037,0
T003520,A100086,2024-04-01T06:11:00,132.75,USD,ATM,5921,GENSTORE,US,CA,GENSTORE CA ATM *REF 43276,0
T002173,A100063,2024-04-01T08:42:00,51.53,USD,POS,7011,GENSTORE,US,NJ,GENSTORE NJ POS *REF 78537,0
T001065,A100144,2024-04-01T09:09:00,135.49,USD,POS,4789,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 53442,0
T001647,A100084,2024-04-01T10:05:00,275.53,USD,POS,4829,CRYPTO*EXCHANGE,US,NJ,CRYPTO*EXCHANGE NJ POS *REF 58310,1
T001349,A100185,2024-04-01T13:24:00,64.98,USD,ECOM,5921,GROCERYMART,US,ON,GROCERYMART ON ECOM *REF 16414,0
T002868,A100047,2024-04-01T14:07:00,98.56,USD,ECOM,5411,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX ECOM *REF 71183,0
T002290,A100274,2024-04-01T14:17:00,37.26,USD,POS,5411,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 99739,0
T001222,A100166,2024-04-01T14:59:00,66.83,USD,POS,4789,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON POS *REF 48954,0
T004308,A100197,2024-04-01T15:13:00,67.65,USD,POS,7011,GENSTORE,CA,TX,GENSTORE TX POS *REF 38206,0
T001960,A100282,2024-04-01T15:30:00,5.85,USD,POS,5411,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX POS *REF 20397,0
T001595,A100196,2024-04-01T15:40:00,34.02,USD,POS,5411,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 99204,0
T000943,A100260,2024-04-01T15:47:00,61.46,USD,ECOM,7011,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 60533,0
T000161,A100245,2024-04-01T16:03:00,77.42,USD,ECOM,5411,ATM*WITHDRAW,CA,NY,ATM*WITHDRAW NY ECOM *REF 97317,0
T003992,A100109,2024-04-01T16:09:00,33.43,USD,POS,4111,UBER*TRIP,CA,TX,UBER*TRIP TX POS *REF 33387,0
T000599,A100069,2024-04-01T16:44:00,31.11,USD,POS,5411,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY POS *REF 52149,0
T004287,A100026,2024-04-01T16:51:00,63.78,USD,ECOM,4111,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 57109,0
T002287,A100031,2024-04-01T19:12:00,74.8,USD,ECOM,4789,SHIP*FREIGHT,CA,CA,SHIP*FREIGHT CA ECOM *REF 23836,0
T001003,A100220,2024-04-01T19:16:00,64.31,USD,POS,4111,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY POS *REF 99658,0
T000019,A100136,2024-04-01T19:19:00,50.57,USD,POS,5411,GROCERYMART,CA,BC,GROCERYMART BC POS *REF 49268,0
T001564,A100277,2024-04-01T20:42:00,84.79,USD,ECOM,4789,HOTELINN,US,BC,HOTELINN BC ECOM *REF 29091,0
T004858,A100105,2024-04-01T21:25:00,68.61,USD,POS,7011,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX POS *REF 96037,0
T002622,A100009,2024-04-01T22:12:00,57.73,USD,POS,4789,GENSTORE,US,QC,GENSTORE QC POS *REF 99752,0
T003120,A100176,2024-04-01T22:16:00,82.14,USD,ECOM,4789,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 32284,0
T003362,A100227,2024-04-01T22:19:00,26.56,USD,POS,5921,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 68774,0
T000532,A100021,2024-04-01T22:59:00,47.83,USD,POS,6011,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 15575,0
T004159,A100048,2024-04-01T23:07:00,150.21,USD,P2P,4111,GENSTORE,US,QC,GENSTORE QC P2P *REF 89730,0
T001884,A100262,2024-04-01T23:12:00,33.65,USD,ECOM,5921,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY ECOM *REF 43952,0
T000422,A100169,2024-04-02T00:16:00,16.84,USD,POS,5732,GENSTORE,CA,CA,GENSTORE CA POS *REF 15764,0
T002408,A100119,2024-04-02T01:03:00,80.79,USD,ATM,5732,ATM*WITHDRAW,US,ON,ATM*WITHDRAW ON ATM *REF 99832,0
T004661,A100105,2024-04-02T01:10:00,591.01,USD,POS,5999,CRYPTO*EXCHANGE,US,TX,CRYPTO*EXCHANGE TX POS *REF 23657,1
T003207,A100082,2024-04-02T02:28:00,31.94,USD,ECOM,6011,SHIP*FREIGHT,CA,QC,SHIP*FREIGHT QC ECOM *REF 79546,0
T003553,A100103,2024-04-02T03:43:00,41.98,USD,POS,7011,GROCERYMART,CA,NJ,GROCERYMART NJ POS *REF 49687,0
T000057,A100209,2024-04-02T04:03:00,134.38,USD,POS,4789,GENSTORE,US,QC,GENSTORE QC POS *REF 82806,0
T002955,A100268,2024-04-02T05:19:00,72.24,USD,POS,5411,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 78113,0
T001152,A100130,2024-04-02T05:54:00,376.05,USD,ECOM,4829,CRYPTO*EXCHANGE,US,BC,CRYPTO*EXCHANGE BC ECOM *REF 13220,1
T002268,A100149,2024-04-02T06:01:00,118.84,USD,POS,6011,GENSTORE,US,NJ,GENSTORE NJ POS *REF 85551,0
T003373,A100210,2024-04-02T06:27:00,84.18,USD,ECOM,5921,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 62775,0
T001480,A100209,2024-04-02T07:08:00,16.69,USD,ECOM,5411,GENSTORE,US,QC,GENSTORE QC ECOM *REF 94093,0
T004712,A100139,2024-04-02T08:46:00,31.42,USD,POS,6011,GROCERYMART,US,QC,GROCERYMART QC POS *REF 87881,0
T000108,A100170,2024-04-02T09:58:00,72.96,USD,POS,5921,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 86199,0
T004342,A100177,2024-04-02T10:23:00,53.6,USD,ECOM,5732,ATM*WITHDRAW,CA,NY,ATM*WITHDRAW NY ECOM *REF 85503,0
T003103,A100102,2024-04-02T10:36:00,168.98,USD,POS,4111,ELECTROHUB,US,NJ,ELECTROHUB NJ POS *REF 50505,0
T002376,A100222,2024-04-02T10:53:00,32.17,USD,POS,5411,LIQUORHUT,US,NY,LIQUORHUT NY POS *REF 67719,0
T002959,A100140,2024-04-02T11:14:00,103.0,USD,ECOM,5921,UBER*TRIP,US,BC,UBER*TRIP BC ECOM *REF 96739,0
T001105,A100220,2024-04-02T12:12:00,83.57,USD,ECOM,5921,UBER*TRIP,US,NY,UBER*TRIP NY ECOM *REF 38435,0
T002101,A100221,2024-04-02T12:18:00,87.49,USD,POS,4789,ELECTROHUB,US,ON,ELECTROHUB ON POS *REF 26154,0
T000265,A100091,2024-04-02T12:29:00,24.75,USD,POS,6011,GROCERYMART,US,BC,GROCERYMART BC POS *REF 96227,0
